40.634008694,189
40.635247973,65
40.793979332,866
40.852535813,50
40.666262679,834
40.669432376,191
40.683276253,183
40.835958046,109
40.845707148,795
40.706138276,44
40.543462194,24
40.726908042,309
40.833193979,39
40.722862816,851
40.656212994,96
40.632844869,96
40.844254485,126
40.752986135,14
40.646964656,14
40.718577197,84
40.836736898,158
40.730858656,57
40.627346255,23
40.748616987,429
40.742285967,349
40.698563283,60
40.744362437,384
40.696081996,121
40.839537432,42
40.670732087,40
40.674743924,66
40.852257821,50
40.639697709,261
40.755876671,146
40.798963998,836
40.554831978,55
40.616271889,84
40.67034729,6
40.82959782,234
40.830249736,32
40.741038584,75
40.590625764,123
40.68254522,61
40.851322612,322
40.868407122,628
40.776706043,115
40.763865814,199
40.834348017,750
40.696852486,51
40.739852998,325
40.682840554,84
40.761048057,79
40.671277758,44
40.61698066,9
40.660638069,171
40.827860137,768
40.861204861,126
40.766370393,54
40.814847198,435
40.673429889,146
40.889320349,73
40.689332061,137
40.754699165,425
40.819702045,621
40.676350342,12
40.63611579,8
40.562348567,18
40.764830055,261
40.669348839,54
40.714757681,43
40.727908852,46
40.73621285,99
40.859048264,43
40.709841827,45
40.676738766,136
40.860206897,47
40.820104906,21
40.810413007,148
40.897546166,223
40.655771737,18
40.709829029,41
40.753165429,213
40.66628541,66
40.725084714,3
40.706388512,122
40.65415007,163
40.758759908,101
40.668141509,50
40.759185869,26
40.687349641,8
40.810275452,459
40.867355882,110
40.755250369,4
40.626419989,15
40.695809403,33
40.690243158,2
40.805568769,341
40.763168791,24
40.663169661,44
40.686827191,8
40.757266081,340
40.692021305,34
40.608883423,232
40.716464905,455
40.541593489,8
40.603290943,27
40.747367192,38
40.734360632,46
40.661652071,225
40.663526295,68
40.625239241,73
40.744400371,1
40.594083245,46
40.601538256,24
40.753213821,67
40.747092142,77
40.60596501,66
40.618500558,66
40.727117319,28
40.725104946,7
40.668707196,88
40.663313453,30
40.703983497,21
40.740407143,6
40.72204045,6
40.596570491,12
40.589028855,13
40.637213626,43
40.836028281,58
40.591270916,7
40.871931838,105
40.67686988,36
40.718147798,7
40.619687205,28
40.665668814,14
40.602336141,26
40.654818772,98
40.87101298,111
40.643430903,34
40.629520295,12
40.851022741,25
40.625570739,22
40.755065374,1
40.641412945,55
40.540865798,24
40.901236924,19
40.644778989,49
40.880980812,42
40.747827281,47
40.900026685,91
40.846248147,34
40.898416178,8
40.68608871,37
40.612789108,19
40.703780005,40
40.6858049,25
40.690174155,41
40.603662328,28
40.829919013,27
40.622137689,52
40.637165729,46
40.717173808,6
40.559899425,18
40.868154196,28
40.710635233,47
40.612725135,47
40.657320056,21
40.738720265,14
40.680507042,51
40.68263883,92
40.773245547,15
40.699493091,69
40.625116797,67
40.859024314,79
40.611570066,17
40.639970589,52
40.58631766,16
40.66327941,34
40.713000032,91
40.65990018,15
40.664597832,19
40.900939394,53
40.713991583,20
40.765968629,7
40.723093486,39
40.743418706,1
40.871801373,66
40.58137495,49
40.854626388,82
40.814812718,37
40.713044197,40
40.698795817,50
40.626780816,51
40.738448114,21
40.74577149,26
40.560221112,16
40.644439741,119
40.694800359,17
40.695676528,8
40.722611571,90
40.625186394,49
40.68281414,10
40.699729819,23
40.68965532,48
40.720634109,23
40.680120078,75
40.72347155,148
40.718687898,11
40.879198336,7
40.637215084,28
40.859773241,4
40.818257005,79
40.680298982,25
40.704068483,47
40.883588211,55
40.713506068,1
40.677332257,30
40.630657742,41
40.617669247,116
40.887643798,241
40.732422941,5
40.829639519,32
40.574000394,29
40.626121718,90
40.844349264,77
40.753087516,13
40.617022172,63
40.676823851,51
40.827072556,43
40.587272328,25
40.719728251,1
40.676937503,38
40.766099746,17
40.615192437,19
40.732923125,32
40.670377686,1
40.687542042,60
40.606738976,5
40.594806468,13
40.548831096,87
40.603423161,15
40.69323065,36
40.806903927,12
40.673997159,89
40.589251811,69
40.50252321,17
40.759920213,52
40.662373665,15
40.736373951,3
40.674015661,20
40.584927063,12
40.884298984,9
40.664451554,39
40.536631062,18
40.614926532,24
40.682196974,82
40.672720147,14
40.69140734,25
40.586095768,7
40.719621105,11
40.528232897,4
40.617051503,20
40.621539237,31
40.828474649,25
40.832706556,32
40.762165632,69
40.77412333,36
40.848900173,33
40.704723412,32
40.668040051,49
40.611752163,32
40.692162589,27
40.696978667,28
40.769793373,1
40.674634114,70
40.774398732,69
40.546670907,21
40.868121787,81
40.70766543,34
40.605806858,22
40.592683539,55
40.717337761,14
40.747599726,5
40.616238309,14
40.593678066,40
40.752767796,24
40.625915114,12
40.673867964,4
40.73819637,26
40.634877672,60
40.759973783,17
40.697062536,13
40.86607063,54
40.877637376,92
40.68411572,16
40.843293915,7
40.700632493,57
40.758347059,69
40.707233639,15
40.733576283,43
40.620957964,30
40.672823107,40
40.717452529,9
40.608081487,5
40.687792685,33
40.607270839,2
40.636810336,12
40.701080495,41
40.726206555,1
40.682735416,13
40.72173239,28
40.652187423,33
40.583774271,8
40.707122993,35
40.716936415,20
40.711937611,62
40.713491957,32
40.705006651,15
40.639865333,14
40.623084588,10
40.675208314,23
40.730585721,29
40.675314794,31
40.682922526,43
40.573234684,7
40.693362609,58
40.777717996,15
40.81652855,30
40.64946784,1
40.713828151,11
40.754457811,15
40.618595815,37
40.739554458,3
40.70982165,7
40.729542401,2
40.65940194,7
40.668172631,5
40.565282891,12
40.730939737,15
40.623870882,41
40.875976079,1
40.543576341,15
40.646666729,4
40.859242051,25
40.725372958,13
40.609901575,12
40.865343292,5
40.592269007,2
40.858665684,4
40.741968384,6
40.858899676,1
40.621628175,17
40.880888437,41
40.655131232,41
40.677327857,19
40.830638383,78
40.600420639,16
40.545463803,13
40.652423321,2
40.704663437,21
40.641342,9
40.744676006,26
40.722474574,18
40.763337748,46
40.749203768,12
40.579492831,6
40.615533528,8
40.724578195,53
40.772234658,5
40.790191762,6
40.560485291,8
40.784528462,37
40.722624702,6
40.828769507,27
40.828994039,36
40.777581997,27
40.748712313,2
40.886867179,3
40.754375506,16
40.63406531,21
40.781992365,19
40.757031522,17
40.69533558,22
40.751494169,5
40.620892588,20
40.765726456,30
40.732112774,13
40.557325436,27
40.608905437,15
40.774685021,9
40.808082387,7
40.718241504,2
40.75898818,7
40.675661816,22
40.882163628,20
40.88753465,39
40.764518205,10
40.763031585,2
40.820961031,7
40.714436038,9
40.770628356,13
40.811109329,35
40.675925561,3
40.735063631,7
40.645123803,1
40.581342663,15
40.768833829,1
40.602519409,15
40.754394712,16
40.735019153,1
40.627320028,21
40.842721019,5
40.780512818,1
40.665853034,7
40.620420806,7
40.844163152,3
40.531042146,6
40.825640362,1
40.803715473,5
40.603415098,10
40.725599993,3
40.752047876,11
40.607240779,3
40.593107177,38
40.745650793,9
40.676394669,4
40.783956495,22
40.7357611,1
40.729751797,6
40.693625625,46
40.625600654,22
40.709666589,1
40.717666595,10
40.713565135,33
40.840683937,13
40.746148529,17
40.632920387,3
40.595620058,18
40.681217782,13
40.706097551,1
40.763015998,1
40.808031707,11
40.637412201,5
40.759164312,4
40.78935701,6
40.749370484,1
40.590436421,3
40.760033238,15
40.720056741,14
40.674270091,3
40.786572506,12
40.782739947,19
40.592629304,9
40.692717619,14
40.596264996,2
40.542399448,7
40.726802733,4
40.519840788,10
40.688768663,8
40.754304856,7
40.69220762,31
40.78282779,13
40.637143688,6
40.730963956,3
40.767851334,16
40.69244261,12
40.786664612,6
40.70862276,10
40.774815792,1
40.721347855,2
40.693646569,6
40.617638458,1
40.725049308,4
40.689548071,11
40.633690021,28
40.626439635,2
40.749684666,9
40.83401671,4
40.703071679,2
40.811314916,2
40.700879292,9
40.716100566,9
40.602788807,4
40.669454417,3
40.88117632,12
40.657200329,1
40.704311671,7
40.682088668,3
40.856195606,1
40.684787381,3
40.738664844,1
40.761965707,2
40.812079287,2
40.669520747,1
40.678516946,6
40.557258215,3
40.607512254,9
40.810418741,69
40.587207519,13
40.62672036,1
40.651621539,2
40.635273479,2
40.817517687,3
40.726221369,4
40.738010146,1
40.719206908,6
40.680759467,12
40.556243311,3
40.788890462,27
40.696067127,1
40.599581441,20
40.680763471,13
40.776963976,6
40.637563781,5
40.772873659,3
40.724703276,15
40.703671303,8
40.639441225,10
40.666300162,2
40.85119769,39
40.730492562,8
40.602796051,3
40.694113505,1
40.89316104,4
40.709182388,1
40.895723543,3
40.716335944,1
40.706657432,6
40.729171412,3
40.741893864,3
40.661225183,1
40.64278641,7
40.66529596,2
40.718259217,3
40.647136014,1
40.861016527,4
40.62436317,2
40.558138479,6
40.822103785,2
40.656112869,2
40.686377722,2
40.566308215,4
40.602001089,6
40.622384595,5
40.821846773,1
40.911051803,2
40.702533158,2
40.627947834,3
40.70507892,5
40.734183279,3
40.658810691,1
40.596095868,1
40.696732597,1
40.662709905,1
40.590587712,1
40.716169165,2
40.906321209,4
40.627475054,1
40.769142005,1
40.537424665,1
40.612888504,2
40.579424403,1
40.626478281,1
40.683716902,1
40.724338461,1
40.631535322,1
40.740368651,1
40.525584331,1
40.570591906,1
40.60323206,1
40.630205194,1
40.622906892,2
40.780689679,1
40.703875235,2
40.819463474,1
40.683296017,1
40.578819307,2
40.846285786,1
40.582043998,1
40.562720392,1
40.7442158,112
40.800252583,338
40.846860364,89
40.644148448,15
40.665843685,285
