242381,415
183143,379
244307,81
258906,172
212177,116
240608,163
256809,254
196941,64
207498,334
236117,772
188094,124
232751,2025
235154,1008
197409,227
230203,479
186492,250
189390,174
204806,41
156332,572
172712,103
203230,70
181992,231
182009,436
241247,252
155982,33
202547,21
243506,141
142184,6
193881,299
264062,107
203186,433
195645,234
171254,119
206697,22
214274,70
234353,285
171092,110
168177,35
241742,58
238214,70
196608,576
151337,466
212339,32
239961,535
248501,235
154848,85
208343,228
207209,91
200945,382
247656,125
207993,28
183756,69
218586,306
182504,713
189552,230
202385,342
244596,23
230492,154
203348,520
244145,233
215688,177
210737,4
158998,37
178626,42
236450,148
163677,60
213635,311
192585,204
190532,241
149718,353
169635,184
188751,252
244802,55
208299,19
245441,282
179265,145
173351,205
248295,113
252173,273
185358,80
154686,177
201133,163
256485,4
192909,151
215732,101
190983,20
167871,29
239628,114
183594,128
169022,27
195032,143
202880,14
258131,85
168672,48
184557,336
199506,145
217947,214
196446,95
252786,10
205283,15
216038,59
201089,66
166737,50
181046,164
137054,120
176529,60
164478,36
216984,27
245559,83
181703,107
163839,43
187455,3
187617,307
188913,127
249096,370
161129,123
199344,30
187004,31
221050,31
221168,5
200332,29
195483,46
182955,89
214931,9
259383,24
233101,47
211989,37
168834,10
249258,44
208956,78
175566,45
228422,83
172550,9
251372,77
198994,44
196897,24
188300,35
220529,74
156288,5
243182,49
148593,6
185853,26
184719,101
166575,2
171911,92
252830,75
183918,29
257448,51
180858,39
225524,53
202709,44
158709,15
196284,13
226325,52
188869,42
232869,17
216371,24
194844,46
152138,63
194231,115
156945,15
209919,35
206859,58
215237,74
221825,12
237864,51
247818,136
229836,32
165774,61
187950,100
198543,11
190370,8
191946,42
253631,100
240941,81
198705,6
210124,104
181541,32
167538,29
211538,58
134200,1
194187,79
240284,35
209757,83
207380,51
190488,68
157746,12
135119,20
153272,80
205607,56
248457,37
228873,5
173018,108
247043,193
130619,18
252948,85
222626,3
182793,16
200170,47
198048,63
187293,109
261164,26
262578,16
244640,17
212221,25
149556,10
241904,7
153885,15
135452,27
160661,8
157584,132
167376,19
233390,35
122429,9
192747,61
184890,71
184395,19
184106,24
186159,1
224723,11
186041,46
181497,106
234515,29
199957,14
211376,11
220862,33
197698,19
161011,29
179878,79
237369,79
263261,24
163721,17
159681,10
147341,12
159799,12
182298,100
180083,41
172217,8
170002,15
151788,2
144399,1
132716,3
194349,19
189219,25
200288,38
197904,7
165936,10
179427,76
162263,34
232300,37
170615,11
243795,20
140249,12
169473,15
186654,37
197742,20
124364,7
177050,3
162920,33
256647,26
267078,8
246080,46
201746,15
223265,40
262622,1
233057,48
209144,16
173964,41
185691,23
160210,13
219431,4
166124,22
211420,10
172668,36
236568,8
217334,24
158385,3
206741,6
194682,10
253749,15
154073,12
197085,14
158880,6
217785,16
193430,19
246404,21
204644,3
191333,13
150374,7
237251,38
205445,4
204482,12
206246,13
143480,4
134769,22
160823,8
155487,5
212672,32
134156,11
135001,7
186816,15
238052,30
225975,2
268374,5
148098,20
149600,3
217172,2
159843,5
150987,12
198381,6
192134,9
156170,1
214887,29
181659,14
262460,12
152633,6
189101,3
183800,5
210575,12
144605,1
186203,20
174152,10
170453,14
209595,9
248790,4
219549,5
142797,9
143642,5
257286,7
224110,3
160328,3
207047,8
193548,10
164522,6
197580,1
201908,7
150536,3
136091,1
189714,10
235767,2
140744,7
144443,5
223427,2
142508,1
235811,2
143147,7
185196,13
213022,3
191784,3
143598,1
142346,6
221212,3
223760,5
137216,9
230816,5
168339,1
128720,3
243957,2
224561,4
227577,2
127262,2
149105,1
209801,3
208794,2
193999,4
147503,4
203843,1
202998,2
239466,1
165279,2
161624,1
226163,2
231293,1
250120,1
175610,1
141708,11
195808,172
204807,24
171255,139
172551,27
242382,57
200171,336
237090,301
249097,643
193387,129
244308,106
186817,485
183595,228
208506,261
158386,406
243958,384
152021,134
236451,663
184107,872
221051,27
183144,112
209758,111
137712,15
209802,180
226326,2562
245280,176
172713,238
186204,37
190533,100
178014,93
208957,90
202430,206
168222,68
168178,77
207048,244
255847,179
188752,103
231005,76
248502,261
218136,85
182956,23
184602,34
194845,263
201134,521
179761,89
238215,75
242706,194
231618,138
243507,313
181380,177
167539,186
198049,5
205608,188
174766,160
151176,27
182794,266
159231,54
175567,196
180903,210
249754,174
155037,202
241086,80
178960,81
186493,254
204032,44
188095,59
223266,59
149601,75
220250,152
195033,60
249592,218
158548,354
227127,140
245604,276
163227,51
209596,53
260364,46
212060,55
183306,120
233102,66
196447,75
232590,215
202881,22
199345,84
179879,62
187951,447
247701,287
252336,88
158999,7
172218,325
181047,17
247819,23
188590,107
235812,24
252787,64
185359,209
137550,44
185403,345
155532,19
156784,75
146703,31
160167,83
170003,104
162264,14
185241,96
187005,28
260977,184
253588,227
180697,159
215571,8
215238,216
167872,109
205284,104
171417,148
239467,186
203349,36
236613,37
205897,6
241905,15
163722,54
193549,40
158881,10
179266,61
153886,52
240942,92
192135,25
176863,121
243183,232
182505,59
256486,24
201585,52
224229,24
143599,13
166620,70
238053,97
187456,65
244146,69
185197,286
211377,53
200333,38
133969,4
220368,34
258907,6
197086,91
244641,31
203231,29
219432,46
134652,61
211872,134
206742,59
168835,77
189553,329
224724,153
155983,84
209640,119
166576,148
245442,225
181993,33
248007,56
187500,25
154074,12
234967,60
254389,125
213636,78
170454,109
172100,93
192748,32
246900,189
138469,17
214275,50
221664,17
198544,175
183801,24
163678,8
202548,36
153930,16
199183,41
210620,22
168673,25
194232,6
234354,32
222627,22
165324,60
173019,30
171868,24
159187,31
189102,63
259708,22
210576,25
202999,8
