110,75155
111,36055
112,40050
113,95870
114,100800
115,89295
50,51093
52,117083
120,117491
121,23879
122,87696
1,67833
123,36650
60,70868
5,49336
61,69943
6,59560
62,67356
7,45260
63,59385
9,67823
66,54037
67,104817
68,56429
69,54781
70,88968
71,78910
72,60112
73,116370
75,180540
76,31553
77,83026
78,38860
79,88564
10,47387
13,81146
14,129698
17,35948
18,87367
19,72282
81,70473
83,75546
84,56813
88,50089
20,44809
22,4745
23,73157
24,55262
25,74074
26,37214
28,58726
90,72205
94,37251
30,54067
32,77347
33,49354
34,59373
,390
100,28783
101,45794
102,71017
103,87813
104,81153
105,81255
40,131263
106,67368
41,77482
107,58302
42,86638
43,149574
108,58628
44,139345
109,88289
45,70584
46,120766
47,100858
48,89856
49,75096
