230, 2007, 8
230, 2015, 33
238, 2015, 138
235, 2008, 14768
342, 2009, 68
345, 2008, 23
234, 2011, 11
105, 2014, 12912
232, 2009, 1356
111, 2007, 633
350, 2006, 96
114, 2008, 647
121, 2008, 5259
675, 2008, 91
685, 2011, 1
356, 2016, 58
116, 2010, 747
235, 2016, 13660
359, 2009, 6976
112, 2014, 2976
114, 2016, 537
345, 2016, 73
344, 2011, 33468
233, 2006, 2604
347, 2010, 4967
343, 2014, 1304
102, 2011, 4
351, 2009, 34258
366, 2011, 1
572, 2016, 44
111, 2015, 647
578, 2010, 32862
346, 2013, 43
104, 2009, 864
124, 2015, 102
352, 2012, 4007
675, 2016, 50
358, 2014, 960
106, 2015, 15487
109, 2010, 28643
231, 2012, 219
363, 2012, 73
677, 2010, 25
349, 2012, 3
343, 2006, 277
355, 2013, 989
105, 2006, 12925
122, 2013, 7
676, 2013, 1
341, 2012, 62588
353, 2007, 855
125, 2012, 223
118, 2012, 3196
361, 2006, 19834
678, 2015, 640
238, 2007, 137
354, 2010, 9
678, 2007, 459
360, 2009, 1031
237, 2010, 5
121, 2016, 8034
348, 2015, 4118
672, 2009, 2
356, 2008, 34
233, 2014, 2955
124, 2007, 199
103, 2008, 1
577, 2015, 1
112, 2006, 2920
120, 2011, 26
364, 2013, 267
572, 2008, 53
350, 2014, 124
235, 2009, 17180
111, 2006, 658
350, 2007, 124
125, 2013, 227
115, 2010, 9
571, 2012, 9
348, 2014, 3725
103, 2009, 1
124, 2014, 123
113, 2016, 4612
677, 2011, 14
112, 2015, 2863
233, 2007, 2690
351, 2008, 36824
359, 2016, 6316
347, 2011, 4400
343, 2015, 1560
366, 2010, 1
357, 2010, 2
351, 2016, 30862
578, 2011, 31751
105, 2007, 12924
104, 2016, 953
102, 2010, 4
345, 2009, 56
342, 2016, 33
232, 2016, 726
231, 2013, 217
675, 2009, 151
106, 2014, 15096
346, 2012, 62
126, 2008, 6414
121, 2009, 4879
343, 2007, 427
353, 2014, 1339
122, 2012, 6
350, 2015, 250
577, 2014, 1
230, 2006, 18
119, 2014, 10
111, 2014, 778
232, 2008, 1182
349, 2013, 4
672, 2016, 1
114, 2009, 499
238, 2006, 157
354, 2011, 9
116, 2011, 687
678, 2006, 352
360, 2008, 944
237, 2011, 8
112, 2007, 3033
361, 2015, 14999
344, 2010, 33680
104, 2008, 891
342, 2008, 86
356, 2009, 24
685, 2010, 1
363, 2013, 71
672, 2008, 5
352, 2013, 3549
120, 2010, 26
572, 2009, 124
353, 2006, 785
107, 2013, 15943
233, 2015, 3239
455, 2013, 5
236, 2012, 4748
238, 2014, 203
126, 2016, 10162
113, 2008, 3161
106, 2006, 9268
109, 2011, 29407
117, 2012, 3412
124, 2006, 197
118, 2013, 3420
110, 2013, 6765
358, 2015, 796
358, 2007, 856
361, 2007, 19914
881, 2012, 1
365, 2011, 678
234, 2010, 12
341, 2013, 66105
348, 2006, 2883
359, 2008, 6146
340, 2006, 1411
340, 2014, 2571
230, 2014, 27
119, 2006, 2
364, 2012, 301
678, 2014, 582
355, 2012, 836
105, 2015, 13611
116, 2012, 820
122, 2011, 4
360, 2007, 934
109, 2012, 33435
124, 2009, 174
112, 2008, 3238
111, 2009, 533
104, 2007, 948
237, 2012, 9
359, 2015, 6918
351, 2015, 31153
366, 2013, 7
675, 2006, 76
102, 2013, 8
232, 2015, 867
235, 2014, 16994
233, 2016, 3529
352, 2010, 5037
230, 2009, 16
350, 2016, 206
104, 2015, 1044
231, 2010, 165
117, 2011, 3343
677, 2012, 16
345, 2006, 23
238, 2009, 230
126, 2015, 9649
105, 2016, 12842
114, 2014, 726
676, 2011, 3
358, 2008, 864
353, 2009, 781
119, 2009, 3
125, 2010, 250
355, 2011, 793
359, 2007, 5485
112, 2016, 2568
351, 2007, 35335
105, 2008, 14027
354, 2012, 6
672, 2015, 1
106, 2009, 10607
360, 2015, 733
121, 2006, 5499
358, 2016, 913
685, 2013, 1
344, 2013, 38450
233, 2008, 2644
126, 2007, 6040
363, 2010, 56
236, 2011, 5571
120, 2013, 32
572, 2014, 32
343, 2016, 1671
107, 2010, 16869
350, 2008, 116
346, 2011, 52
455, 2010, 4
113, 2015, 3899
361, 2016, 16302
232, 2007, 1143
103, 2006, 1
356, 2014, 78
341, 2010, 59416
235, 2006, 11879
340, 2009, 1646
110, 2010, 9368
121, 2014, 6723
114, 2006, 273
113, 2007, 3534
365, 2012, 721
347, 2012, 5062
349, 2010, 2
118, 2010, 3326
361, 2008, 19086
571, 2011, 11
343, 2008, 474
364, 2011, 412
103, 2014, 4
345, 2014, 113
356, 2006, 10
678, 2009, 516
234, 2013, 2
348, 2009, 3693
342, 2007, 103
342, 2015, 64
115, 2013, 5
675, 2014, 54
578, 2012, 35174
106, 2016, 16358
114, 2015, 695
345, 2007, 118
455, 2011, 3
119, 2008, 1
111, 2008, 639
234, 2012, 11
359, 2006, 3018
353, 2008, 804
121, 2007, 5315
237, 2013, 7
354, 2013, 6
578, 2013, 38037
124, 2016, 116
360, 2014, 997
122, 2010, 8
342, 2014, 68
685, 2012, 3
124, 2008, 197
675, 2007, 89
104, 2014, 971
678, 2016, 609
236, 2010, 5398
359, 2014, 7483
120, 2012, 21
238, 2008, 189
572, 2015, 43
360, 2006, 929
107, 2011, 17097
235, 2015, 13906
353, 2016, 1365
350, 2009, 131
230, 2008, 18
235, 2007, 14067
113, 2014, 3351
233, 2009, 2769
117, 2010, 3643
356, 2015, 73
232, 2006, 1210
118, 2011, 3140
103, 2007, 1
126, 2006, 6013
238, 2016, 137
125, 2011, 206
341, 2011, 60560
344, 2012, 37120
340, 2008, 1497
114, 2007, 349
363, 2011, 50
365, 2013, 764
347, 2013, 6314
111, 2016, 575
361, 2009, 19497
345, 2015, 106
343, 2009, 620
364, 2010, 348
351, 2006, 32582
355, 2010, 775
105, 2009, 11443
106, 2008, 9811
348, 2008, 2958
109, 2013, 36503
356, 2007, 46
342, 2006, 145
678, 2008, 449
115, 2012, 4
675, 2015, 69
571, 2010, 13
116, 2013, 760
110, 2011, 8463
340, 2016, 2160
112, 2009, 2672
230, 2016, 42
104, 2006, 1078
119, 2016, 1
677, 2013, 14
351, 2014, 30932
113, 2006, 3690
357, 2012, 2
232, 2014, 1114
672, 2006, 1
102, 2012, 5
352, 2011, 4639
358, 2009, 1022
121, 2015, 7282
231, 2011, 200
366, 2012, 1
346, 2010, 51
348, 2016, 4504
676, 2010, 1
349, 2011, 3
126, 2014, 9700
116, 2006, 723
341, 2016, 65765
115, 2007, 9
109, 2006, 30727
354, 2014, 2
364, 2009, 299
345, 2012, 139
118, 2016, 4031
238, 2011, 221
344, 2007, 29416
103, 2012, 5
342, 2013, 73
685, 2015, 2
118, 2008, 2973
356, 2012, 36
233, 2010, 2670
363, 2016, 38
363, 2008, 32
350, 2010, 117
236, 2009, 4950
120, 2015, 36
572, 2012, 69
235, 2012, 18864
685, 2007, 2
107, 2008, 18133
455, 2008, 4
341, 2008, 59492
349, 2016, 2
357, 2007, 2
113, 2013, 2993
346, 2009, 30
578, 2006, 33389
677, 2006, 15
102, 2007, 3
110, 2008, 10975
234, 2015, 1
347, 2006, 4874
365, 2014, 788
455, 2016, 2
115, 2015, 11
125, 2016, 310
359, 2013, 7511
343, 2010, 765
109, 2014, 36472
355, 2009, 681
678, 2011, 581
231, 2016, 223
348, 2011, 3572
237, 2006, 10
121, 2012, 5296
571, 2009, 16
347, 2014, 6242
354, 2006, 10
116, 2014, 727
230, 2011, 25
237, 2014, 7
352, 2016, 3253
120, 2007, 40
578, 2014, 43500
112, 2010, 2896
122, 2009, 2
102, 2015, 1
106, 2011, 12423
124, 2011, 137
351, 2013, 28274
366, 2015, 9
366, 2007, 2
232, 2013, 1752
107, 2016, 12118
352, 2008, 4835
675, 2012, 81
460, 2008, 1
110, 2016, 5880
358, 2010, 1226
340, 2011, 1823
231, 2008, 113
365, 2006, 591
361, 2010, 19066
119, 2011, 4
677, 2014, 13
360, 2013, 1001
353, 2011, 951
104, 2013, 1034
126, 2013, 8769
344, 2015, 39937
117, 2009, 3980
114, 2012, 446
676, 2009, 4
105, 2010, 12742
111, 2011, 565
234, 2007, 7
672, 2013, 1
125, 2008, 246
