117, 0, 15541
230, 2, 100
340, 2, 5065
460, 1, 1
349, 1, 10
238, 2, 273
678, 2, 1545
346, 0, 59
119, 2, 30
110, 1, 42493
107, 1, 45498
353, 2, 3192
352, 1, 17332
571, 0, 31
122, 0, 46
118, 1, 13141
455, 1, 1
341, 1, 227906
231, 1, 516
348, 2, 7962
236, 0, 16408
355, 0, 3597
363, 1, 222
364, 0, 2390
106, 2, 44576
881, 0, 1
124, 2, 314
111, 2, 1848
676, 0, 10
125, 1, 878
365, 0, 4473
578, 0, 222757
677, 0, 85
109, 0, 195520
235, 2, 36986
116, 0, 3186
115, 1, 28
675, 2, 210
114, 2, 2306
344, 1, 124498
347, 0, 4623
120, 1, 105
685, 1, 7
345, 2, 286
234, 1, 27
366, 1, 8
237, 0, 50
356, 2, 224
102, 1, 11
572, 2, 158
103, 2, 5
121, 2, 17818
354, 0, 36
357, 1, 3
234, 0, 25
351, 2, 82870
360, 2, 2091
120, 0, 150
342, 2, 178
347, 1, 8593
126, 2, 18161
113, 2, 7148
109, 1, 100516
123, 1, 3
104, 2, 4570
685, 0, 1
344, 0, 154772
366, 0, 20
237, 1, 40
672, 2, 3
359, 2, 17087
115, 0, 41
102, 0, 7
354, 1, 16
578, 1, 129669
365, 1, 2132
232, 2, 2083
357, 0, 5
677, 1, 66
116, 1, 1947
104, 1, 2557
345, 0, 279
578, 2, 55397
109, 2, 60478
237, 2, 25
572, 0, 236
342, 1, 299
359, 1, 23564
121, 0, 22372
354, 2, 12
235, 0, 58188
365, 2, 943
677, 2, 44
347, 2, 45292
232, 1, 4277
356, 0, 68
360, 1, 2738
116, 2, 2666
351, 1, 131933
126, 1, 28959
675, 0, 408
672, 1, 2
114, 0, 1713
103, 0, 12
113, 1, 11311
572, 1, 220
115, 2, 30
356, 1, 164
102, 2, 24
234, 2, 27
359, 0, 30578
126, 0, 38625
675, 1, 324
232, 0, 8482
344, 2, 104308
685, 2, 7
351, 0, 140998
360, 0, 4873
120, 2, 57
114, 1, 1612
121, 1, 23711
672, 0, 11
113, 0, 18659
104, 0, 3768
345, 1, 392
366, 2, 6
103, 1, 3
342, 0, 325
235, 1, 81527
460, 2, 11
362, 1, 1
341, 2, 82842
110, 2, 19439
343, 0, 4165
349, 2, 3
577, 1, 1
107, 2, 29833
358, 0, 6748
353, 1, 2997
119, 1, 9
352, 2, 9497
348, 1, 13257
125, 2, 738
230, 1, 62
118, 2, 11311
363, 2, 163
233, 0, 15424
231, 2, 587
455, 2, 1
238, 1, 647
111, 1, 1915
350, 0, 461
361, 0, 112481
105, 0, 53470
124, 1, 519
340, 1, 4592
112, 0, 22613
106, 1, 43809
678, 1, 2077
122, 2, 4
343, 1, 2760
236, 2, 12627
364, 2, 289
348, 0, 18433
676, 2, 6
111, 0, 2866
233, 1, 8718
119, 0, 2
355, 2, 2114
238, 0, 1073
350, 1, 734
678, 0, 2407
361, 1, 55785
117, 2, 9456
106, 0, 50282
340, 0, 11195
112, 1, 3433
353, 0, 5086
105, 1, 47391
346, 2, 234
577, 0, 1
124, 0, 870
881, 2, 1
230, 0, 107
571, 2, 40
358, 1, 2853
676, 1, 9
125, 0, 1153
881, 1, 4
112, 2, 6660
361, 2, 29283
117, 1, 15097
364, 1, 958
352, 0, 18573
363, 0, 150
349, 0, 25
350, 2, 296
105, 2, 44733
231, 0, 956
346, 1, 244
110, 0, 35407
107, 0, 108239
118, 0, 10510
571, 1, 66
358, 2, 960
122, 1, 27
236, 1, 19897
341, 0, 365028
343, 2, 3210
455, 0, 32
233, 2, 7437
355, 1, 3381
